12719 81.25095 -34.69072 60061.02708 24.27731 149 0.00043 1.98880 g -1
12397 83.75093 -31.96645 60061.02937 24.27731 149 0.00043 1.96016 g -1
11698 85.82386 -26.30761 60061.03166 24.27731 149 0.00042 2.01323 g -1
12486 81.94193 -32.71102 60061.03395 24.27731 149 0.00041 2.11979 g -1
12863 82.36898 -35.93810 60061.03624 24.27731 149 0.00040 2.07150 g -1
11931 85.13288 -28.15993 60061.03853 24.27731 149 0.00040 2.14277 g -1
12253 82.63291 -30.77433 60061.04083 24.27731 149 0.00039 2.27691 g -1
11609 87.63286 -25.60794 60061.04312 24.27731 149 0.00038 2.15966 g -1
11842 86.94188 -27.44874 60061.04541 24.27731 149 0.00038 2.20207 g -1
12075 86.25090 -29.32080 60061.04770 24.27731 149 0.00036 2.24517 g -1
12308 85.55993 -31.22788 60061.04999 24.27731 149 0.00035 2.28848 g -1
11753 88.75088 -26.74210 60061.05228 24.27731 149 0.00025 2.26569 g -1
11986 88.05990 -28.60180 60061.05458 24.27731 149 0.00022 2.31100 g -1
4130 187.06553 29.36945 60061.05687 24.27731 149 0.00015 2.22537 g -1
15324 88.97630 -62.93781 60061.05916 24.27731 149 0.00014 1.84858 g -1
11940 242.70276 -28.23211 60061.06145 24.27731 149 0.00018 2.43963 g -1
12317 243.12980 -31.30230 60061.06374 24.27731 149 0.00017 2.30964 g -1
12228 244.93880 -30.56888 60061.06603 24.27731 149 0.00026 2.40186 g -1
12084 243.82078 -29.39379 60061.06833 24.27731 149 0.00022 2.30278 g -1
12139 246.74780 -29.84097 60061.07062 24.27731 149 0.00032 2.43878 g -1
11995 245.62978 -28.67428 60061.07291 24.27731 149 0.00029 2.33608 g -1
12050 248.55680 -29.11833 60061.07520 24.27731 149 0.00036 2.47725 g -1
12283 247.86583 -31.02145 60061.07749 24.27731 149 0.00035 2.30334 g -1
11906 247.43878 -27.95969 60061.07978 24.27731 149 0.00034 2.31225 g -1
12194 249.67483 -30.29017 60061.08208 24.27731 149 0.00034 2.33641 g -1
11817 249.24778 -27.24979 60061.08437 24.27731 149 0.00034 2.34613 g -1
11762 246.32076 -26.81336 60061.08666 24.27731 149 0.00034 2.11835 g -1
12338 250.79285 -31.47618 60061.08895 24.27731 149 0.00032 2.21373 g -1
11673 248.12976 -26.11065 60061.09124 24.27731 149 0.00032 2.14564 g -1
12427 248.98385 -32.21675 60061.09353 24.27731 149 0.00031 2.00772 g -1
12571 250.10187 -33.42797 60061.09583 24.27731 149 0.00031 1.99863 g -1
11961 250.36580 -28.40072 60061.09812 24.27731 149 0.00031 2.07515 g -1
12482 251.91087 -32.67742 60061.10041 24.27731 149 0.00030 2.02071 g -1
12105 251.48383 -29.56430 60061.10270 24.27731 149 0.00030 2.02143 g -1
11584 249.93876 -25.41214 60061.10499 24.27731 149 0.00027 1.99052 g -1
10940 254.93871 -20.46770 60061.10728 24.27731 149 0.00035 2.39441 g -1
10796 253.82068 -19.38503 60061.10958 24.27731 149 0.00031 2.28985 g -1
10563 254.51166 -17.64813 60061.11187 24.27731 149 0.00052 2.34237 g -1
10707 255.62968 -18.71949 60061.11416 24.27731 149 0.00044 2.32457 g -1
10186 254.08461 -14.87207 60061.11645 24.27731 149 0.00059 2.29363 g -1
10330 255.20264 -15.92783 60061.11874 24.27731 149 0.00053 2.27593 g -1
9809 253.65757 -12.13132 60061.12103 24.27731 149 0.00063 2.24912 g -1
9953 254.77559 -13.17450 60061.12333 24.27731 149 0.00057 2.23120 g -1
9576 254.34854 -10.45183 60061.12562 24.27731 149 0.00056 2.24589 g -1
9720 255.46657 -11.48863 60061.12791 24.27731 149 0.00055 2.22728 g -1
9343 255.03952 -8.78138 60061.13020 24.27731 149 0.00074 2.24404 g -1
9487 256.15754 -9.81278 60061.13249 24.27731 149 0.00070 2.22465 g -1
9199 253.92150 -7.75284 60061.13478 24.27731 149 0.00067 2.10676 g -1
8966 254.61247 -6.09377 60061.13708 24.27731 149 0.00090 2.15753 g -1
8822 253.49445 -5.07107 60061.13937 24.27731 149 0.00087 2.07990 g -1
8589 254.18543 -3.41956 60061.14166 24.27731 149 0.00104 2.13176 g -1
8733 255.30345 -4.43981 60061.14395 24.27731 149 0.00095 2.11122 g -1
8212 253.75838 -0.75280 60061.14624 24.27731 149 0.00107 2.11278 g -1
8356 254.87640 -1.77090 60061.14853 24.27731 149 0.00102 2.09072 g -1
7835 253.33133 1.91233 60061.15083 24.27731 149 0.00119 2.10114 g -1
7691 252.21331 2.93110 60061.15312 24.27731 149 0.00105 2.03878 g -1
7458 252.90429 4.58162 60061.15541 24.27731 149 0.00124 2.09752 g -1
7314 251.78626 5.60350 60061.15770 24.27731 149 0.00120 2.04022 g -1
6793 250.24119 9.31819 60061.15999 24.27731 149 0.00137 2.08112 g -1
6649 249.12317 10.35122 60061.16228 24.27731 149 0.00135 2.03540 g -1
6128 247.57810 14.12009 60061.16458 24.27731 149 0.00152 2.10186 g -1
5984 246.46008 15.17213 60061.16687 24.27731 149 0.00136 2.06801 g -1
6272 248.69612 13.07289 60061.16916 24.27731 149 0.00160 2.02924 g -1
6416 249.81415 12.03012 60061.17145 24.27731 149 0.00143 1.99545 g -1
5751 247.15105 16.88573 60061.17374 24.27731 149 0.00164 2.07863 g -1
5463 244.91501 19.02575 60061.17603 24.27731 149 0.00159 2.06845 g -1
5607 246.03303 17.95250 60061.17833 24.27731 149 0.00154 2.02500 g -1
5895 248.26907 15.82495 60061.18062 24.27731 149 0.00137 1.97578 g -1
4942 243.36994 22.97108 60061.18291 24.27731 149 0.00153 2.14101 g -1
5086 244.48796 21.87000 60061.18520 24.27731 149 0.00148 2.08790 g -1
4654 241.13389 25.20104 60061.18749 24.27731 149 0.00145 2.14666 g -1
4798 242.25191 24.08121 60061.18978 24.27731 149 0.00142 2.08843 g -1
4366 238.89784 27.47264 60061.19208 24.27731 149 0.00141 2.17759 g -1
4510 240.01587 26.33127 60061.19437 24.27731 149 0.00138 2.11246 g -1
5175 242.67896 21.19372 60061.19666 24.27731 149 0.00136 1.88440 g -1
5230 245.60598 20.77734 60061.19895 24.27731 149 0.00134 1.91721 g -1
5319 243.79698 20.10598 60061.20124 24.27731 149 0.00133 1.82416 g -1
6937 251.35922 8.28820 60061.20353 24.27731 149 0.00133 1.57437 g -1
4311 235.97082 27.91169 60061.20583 24.27731 149 0.00130 2.03073 g -1
6560 250.93217 10.99138 60061.20812 24.27731 149 0.00128 1.60482 g -1
4222 237.77982 28.62596 60061.21041 24.27731 149 0.00128 2.07728 g -1
4023 233.73477 30.24107 60061.21270 24.27731 149 0.00127 2.10518 g -1
5031 241.56094 22.28952 60061.21499 24.27731 149 0.00125 1.78386 g -1
4455 237.08884 26.76585 60061.21728 24.27731 149 0.00123 1.92155 g -1
7081 252.47724 7.26091 60061.21958 24.27731 149 0.00122 1.46465 g -1
4167 234.85280 29.06979 60061.22187 24.27731 149 0.00121 2.00597 g -1
5374 246.72400 19.69254 60061.22416 24.27731 149 0.00120 1.70855 g -1
4887 240.44291 23.39399 60061.22645 24.27731 149 0.00119 1.76145 g -1
7170 250.66824 6.62718 60061.22874 24.27731 149 0.00119 1.38094 g -1
4078 236.66180 29.79209 60061.23103 24.27731 149 0.00118 2.03569 g -1
4743 239.32489 24.50774 60061.23333 24.27731 149 0.00118 1.77441 g -1
6039 249.38710 14.76971 60061.23562 24.27731 149 0.00117 1.52771 g -1
3934 235.54377 30.97198 60061.23791 24.27731 149 0.00116 2.08426 g -1
3735 231.49873 32.62705 60061.24020 24.27731 149 0.00115 2.18187 g -1
4599 238.20687 25.63146 60061.24249 24.27731 149 0.00113 1.79438 g -1
3879 232.61675 31.42647 60061.24478 24.27731 149 0.00113 2.09682 g -1
6704 252.05019 9.95628 60061.24708 24.27731 149 0.00113 1.39343 g -1
5840 245.34205 16.22943 60061.24937 24.27731 149 0.00111 1.48546 g -1
6183 250.50512 13.71957 60061.25166 24.27731 149 0.00110 1.45209 g -1
6505 248.00515 11.38767 60061.25395 24.27731 149 0.00105 1.37327 g -1
7979 254.44936 0.89418 60061.25624 24.27731 149 0.00104 1.22990 g -1
4112 231.92577 29.51555 60061.25853 24.27731 149 0.00103 1.98783 g -1
3824 229.68973 31.88317 60061.26083 24.27731 149 0.00103 2.16168 g -1
4565 242.94289 25.89831 60061.26312 24.27731 149 0.00102 1.79550 g -1
3968 230.80775 30.69210 60061.26541 24.27731 149 0.00102 2.08459 g -1
7225 253.59526 6.23596 60061.26770 24.27731 149 0.00102 1.27860 g -1
4421 241.82487 27.03533 60061.26999 24.27731 149 0.00102 1.84317 g -1
6848 253.16821 8.92445 60061.27228 24.27731 149 0.00100 1.31547 g -1
7602 254.02231 3.56119 60061.27458 24.27731 149 0.00099 1.22643 g -1
8068 252.64036 0.26506 60061.27687 24.27731 149 0.00098 1.17405 g -1
5518 247.84203 18.61503 60061.27916 24.27731 149 0.00098 1.51944 g -1
4709 244.06091 24.77214 60061.28145 24.27731 149 0.00095 1.73880 g -1
3790 234.42575 32.16663 60061.28374 24.27731 149 0.00095 2.22056 g -1
4256 233.04380 28.35252 60061.28603 24.27731 149 0.00095 1.99541 g -1
4277 240.70684 28.18399 60061.28833 24.27731 149 0.00095 1.92338 g -1
8445 253.06740 -2.40040 60061.29062 24.27731 149 0.00094 1.13321 g -1
7369 254.71328 5.21300 60061.29291 24.27731 149 0.00092 1.23162 g -1
7026 249.55022 7.65298 60061.29520 24.27731 149 0.00092 1.26520 g -1
7746 255.14033 2.54189 60061.29749 24.27731 149 0.00091 1.19117 g -1
4133 239.58882 29.34512 60061.29978 24.27731 149 0.00089 2.03649 g -1
6327 251.62314 12.67411 60061.30208 24.27731 149 0.00089 1.36313 g -1
5662 248.96005 17.54432 60061.30437 24.27731 149 0.00089 1.49059 g -1
5696 244.22403 17.29244 60061.30666 24.27731 149 0.00089 1.50604 g -1
7547 251.09529 3.95079 60061.30895 24.27731 149 0.00086 1.21043 g -1
4400 234.16182 27.20210 60061.31124 24.27731 149 0.00086 2.06174 g -1
6361 246.88712 12.42790 60061.31353 24.27731 149 0.00085 1.38100 g -1
9110 255.73050 -7.11842 60061.31583 24.27731 149 0.00085 1.08703 g -1
8123 255.56738 -0.12370 60061.31812 24.27731 149 0.00084 1.15628 g -1
6992 254.28624 7.89554 60061.32041 24.27731 149 0.00083 1.27476 g -1
6471 252.74117 11.63292 60061.32270 24.27731 149 0.00081 1.35335 g -1
4853 245.17893 23.65609 60061.32499 24.27731 149 0.00081 1.78215 g -1
7924 251.52233 1.28301 60061.32728 24.27731 149 0.00081 1.19089 g -1
8500 255.99443 -2.78955 60061.32958 24.27731 149 0.00079 1.13307 g -1
5552 243.10601 18.36163 60061.33187 24.27731 149 0.00075 1.63448 g -1
8301 251.94938 -1.38199 60061.33416 24.27731 149 0.00074 1.16690 g -1
8877 256.42147 -5.46147 60061.33645 24.27731 149 0.00074 1.11242 g -1
4997 246.29696 22.54949 60061.33874 24.27731 149 0.00073 1.78572 g -1
5806 250.07807 16.47989 60061.34103 24.27731 149 0.00073 1.53333 g -1
6615 253.85919 10.59562 60061.34333 24.27731 149 0.00068 1.36311 g -1
7890 256.25835 1.52340 60061.34562 24.27731 149 0.00067 1.20205 g -1
9254 256.84852 -8.14537 60061.34791 24.27731 149 0.00066 1.10197 g -1
7513 255.83131 4.19172 60061.35020 24.27731 149 0.00065 1.25085 g -1
5408 241.98798 19.43749 60061.35249 24.27731 149 0.00065 1.82737 g -1
6217 245.76910 13.47232 60061.35478 24.27731 149 0.00065 1.56350 g -1
8267 256.68540 -1.14161 60061.35708 24.27731 149 0.00064 1.18780 g -1
6882 248.43219 8.68126 60061.35937 24.27731 149 0.00064 1.42916 g -1
7403 249.97726 4.97173 60061.36166 24.27731 149 0.00063 1.34680 g -1
8678 252.37643 -4.04998 60061.36395 24.27731 149 0.00063 1.20205 g -1
5950 251.19610 15.42128 60061.36624 24.27731 149 0.00062 1.60175 g -1
7136 255.40426 6.86918 60061.36853 24.27731 149 0.00062 1.35102 g -1
5141 247.41498 21.45170 60061.37083 24.27731 149 0.00062 1.94939 g -1
6094 252.31412 14.36804 60061.37312 24.27731 149 0.00057 1.59135 g -1
8644 257.11245 -3.80909 60061.37541 24.27731 149 0.00057 1.19993 g -1
9021 257.53950 -6.48488 60061.37770 24.27731 149 0.00056 1.17490 g -1
5285 248.53300 20.36211 60061.37999 24.27731 149 0.00054 1.95734 g -1
9631 257.27557 -10.84740 60061.38228 24.27731 149 0.00054 1.15136 g -1
7780 250.40431 2.30136 60061.38458 24.27731 149 0.00054 1.40352 g -1
9432 253.23052 -9.41848 60061.38687 24.27731 149 0.00054 1.21805 g -1
9055 252.80347 -6.72681 60061.38916 24.27731 149 0.00054 1.26110 g -1
6759 254.97721 9.56181 60061.39145 24.27731 149 0.00053 1.52561 g -1
9665 252.53954 -11.09220 60061.39374 24.27731 149 0.00053 1.23925 g -1
9288 252.11250 -8.38822 60061.39603 24.27731 149 0.00051 1.28384 g -1
7657 256.94933 3.17176 60061.39833 24.27731 149 0.00051 1.39557 g -1
10042 252.96659 -13.82146 60061.40062 24.27731 149 0.00051 1.24073 g -1
8034 257.37638 0.50539 60061.40291 24.27731 149 0.00049 1.36706 g -1
7280 256.52228 5.84503 60061.40520 24.27731 149 0.00049 1.49847 g -1
6238 253.43214 13.31973 60061.40749 24.27731 149 0.00048 1.80572 g -1
10097 255.89361 -14.22215 60061.40978 24.27731 149 0.00048 1.24236 g -1
6738 247.31417 9.71237 60061.41208 24.27731 149 0.00048 1.93220 g -1
8157 250.83136 -0.36402 60061.41437 24.27731 149 0.00047 1.55676 g -1
9864 256.58459 -12.52925 60061.41666 24.27731 149 0.00046 1.28278 g -1
9398 257.96654 -9.17496 60061.41895 24.27731 149 0.00046 1.31034 g -1
8411 257.80342 -2.15988 60061.42124 24.27731 149 0.00045 1.42618 g -1
10474 256.32066 -16.98917 60061.42353 24.27731 149 0.00044 1.28368 g -1
10419 253.39364 -16.58311 60061.42583 24.27731 149 0.00044 1.35017 g -1
